id_1636,id_1808,address,id_frick,confidence,mention_1636,mention_1639,mention_1645,material,jurisdiction,note_id,floors,rooms,heated_rooms,chambers,hallways,kitchens,basements,stables,baths,breweries,bakeries,warehouses,stores,inns,other_rooms,owner_profession_raw,renter_profession_raw,guest_profession_raw,title_lt,occupant_profession,occupant_title,occupant_title_region,occupant_title_rank,guest,guest_region,guest_group,source_lt
198,,,,5,0,1,1,1,1,,1,1,0,0,0,0,0,2,0,0,1,0,0,0,,?,?,—,Mykolo Maksimo namas,,,,,—,,,"[1636 praleistas ir 1639 aprašytas namas.] Mykolo Maksimo (Maxim) [medinis] namas, priklauso miesto jurisdikai. Jame kambarėlis, kepykla, arklidė dviem arkliams laikyti. Niekas jame neapsistodavo."
199,,,,5,0,1,,1,,,1,?,0,0,0,0,0,0,0,0,0,0,0,0,,?,—,—,Trejybės cerkvės namelis,,,,,—,,,"[1636 praleistas ir 1639 aprašytas namas.] Švč. Trejybės cerkvei priklausantis [medinis] namelis, kuriame nieko nėra."
200,,,,5,0,1,1,1,1,,1,3,0,2,0,0,0,0,0,0,0,0,0,0,,?,?,(anksčiau: deputatas),Simono Cibulkos namas,,,,,tribunolo deputatas,,tribunolas,"[1636 praleistas ir 1639 aprašytas namas.] Simono Cibulkos (Cybułka) [medinis] namas, priklauso miesto jurisdikai. Jame trys kambariai, dvi kamaros. Prieš tai buvo apsistojęs Tribunolo deputatas, dabar niekas neapsigyveno."
201,,,11.04,5,1,,,1,1,,1,2,0,0,0,0,0,6,1,0,1,0,0,0,,?,?,tribunolo deputatai,Charitono našlės namas,,,,,tribunolo deputatas,,tribunolas,"Charitono našlės (Charytonowa) [medinis] namas Švč. Trejybės cerkvės žemėse, priklauso miesto jurisdikai. Jame du kambariai, kepykla, pirtis, arklidė šešiems arkliams laikyti. Prieš tai niekas nebuvo apsistojęs, dabar paskirta Tribunolo deputatams."
202,,,11.05,5,1,,1,1,1,,1,1,0,1,0,0,1,1,1,0,0,1,0,0,svirnas,?,?,tribunolo deputatai,Baltramiejaus Zigmuntovičiaus namas,,,,,tribunolo deputatas,,tribunolas,"Baltramiejaus Zigmuntovičiaus (Zegmuntowicz) [medinis] namas cerkvės žemėje, priklauso miesto jurisdikai. Jame vienas kambarys, sandėlis, vienas rūsys, kepykla, priešais kamara daiktams susidėti, pirtis, nedidelė arklidė vienam arkliui laikyti, svirnelis. Prieš tai niekas nebuvo apsistojęs, dabar Tribunolo deputatams paskirta."
203,,,,5,0,1,1,1,1,,2,1,0,0,0,0,0,6,0,0,1,0,0,0,balkonas,?,?,—,Jono Seliavos namas,,,,,—,,,"[1636 praleistas ir 1639 aprašytas namas.] Jono Seliavos (Sielawa) [medinis] namas, priklauso miesto jurisdikai. Jame vienas kambarys, kepykla, arklidė šešiems arkliams laikyti. Viršuje balkonas. Jame niekas neapsistodavo."
204,,,,5,0,1,1,1,1,,1,1,0,0,0,0,1,10,1,0,0,0,0,0,,?,?,—,Jono Tomkevičiaus namas,,,,,—,,,"[1636 praleistas ir 1639 aprašytas namas.] Jono Tomkevičiaus (Tomkiewicz) [medinis] namas, priklauso miesto jurisdikai. Jame kambarys ir pirtelė, rūsys, pašiūrė dešimčiai arklių laikyti. Name niekas neapsistodavo."
205,,,11.06,5,1,,,1,1,,1,1,0,0,0,0,1,3,1,0,1,0,0,0,svirnas,?,?,tribunolo deputatai,Jurgio Sikorskio namas,,,,,tribunolo deputatas,,tribunolas,"Jurgio Sikorskio (Sikorski) [medinis] namas cerkvės žemėje, priklauso miesto jurisdikai. Jame vienas kambarys, priešais kepykla. Yra rūsys, svirnas, pirtis, pašiūrės trims arkliams laikyti. Prieš tai niekas nebuvo apsigyvenęs, dabar paskirta Tribunolo deputatams."
206,,,11.07,5,1,,,1,,,1,1,0,0,0,0,1,0,0,0,1,0,0,0,pašiūrė malkoms,unitai vienuoliai,?,—,Mykolo Gizelevičiaus namas,unitų dvasininkas,vienuoliai,,unitų,—,,,"Mykolo Gizelevičiaus (Gizielewicz) [medinis] namas, kurį nupirko unitai vienuoliai. Jame kambarys, rūsys, kepykla, pašiūrė malkoms sukrauti. Prieš tai niekas nebuvo apsistojęs ir dabar nepaskirta."
207,,,11.08,5,1,,,1,1,,1,3,0,2,0,0,1,0,1,0,1,0,0,0,,unitai vienuoliai,?,—,Bagdono Lankevičiaus namas,unitų dvasininkas,vienuoliai,,unitų,—,,,"Bagdono Lankevičiaus (Łankiewicz) [medinis] namas cerkvės žemėje, priklauso miesto jurisdikai. Jame du kambariai, trečias tuščias. Yra rūsys, dvi kamaros šienui sukrauti, kepykla, pirtis. Kadangi nusipirko vienuoliai unitai, niekas neapgyvendintas."
208,273d,Rūdninkų 4,12.01,2,1,1,,2,1,,2,5,1,0,1,1,3,4,1,1,1,2,0,0,,burmistras,?,—,Burmistro Kievličiaus našlės mūrnamis,,burmistras,Vilniaus miesto,taryba,—,,,"Vilniaus burmistro Jokūbo Kievličiaus našlės (Kiewliczowa) mūrnamis, priklauso miesto jurisdikai. Apačioje kambarys, sandėlis, iš kitos pusės kambarėlis, priešais sandėlis. Viršuje du kambariai su šildomu kambariu, su priemene ir virtuve, priešais kambarėlis, pirtis, kepykla, alkoholio darykla, arklidė keturiems arkliams laikyti, trys rūsiai. Prieš tai niekas neapsistodavo, kadangi su našle gyvena sūnus, Vilniaus tarėjas [Martynas Kievličius], todėl nuo prievolės atleisti. Be to, parodė 1558 Žygimanto Augusto Fiodorui Kričevskiui (Kryczewski) ir jo bet kokios lyties įpėdiniams šiame mūrnamyje suteiktą privilegiją. Taip pat name nuo seno LDK paiždininkiai, o po to burmistrai gyveno."
209,273d?,Rūdninkų 6?,12.02,2,1,,1,2,1,,2,1,0,0,0,0,1,4,0,1,0,1,0,1,,?,audėjai,Minsko vaivados tarnai (anksčiau: valdovo sekretorius),Fridricho Šterno mūrnamis,audėjas,,,,vaivada,Minsko,senatas,"Nedidelis Fridricho Šterno (Stern) mūrnamis, priklauso miesto jurisdikai. Apačioje smuklės kambarys, sandėlis, rūsys, antrame aukšte kambarys. Dar yra alkoholio darykla, pašiūrė keturiems arkliams laikyti. Prieš tai pagal prievolę gyveno valdovo sekretorius [Jonas] Vlošekas (Włoszek), dabar paskirta Minsko vaivados [Aleksandro Sluškos] tarnams. Šiame namelyje taip pat renkasi Audėjų cechas."
210,270d?,Rūdninkų 8?,12.03,3,1,,1,2,1,,2,3,1,0,1,1,2,12,0,0,1,2,0,0,vaistinė,Ukmergės pakamarys (našlė),vaistininkas?,—,Ukmergės pakamarienės Raiskienės mūrnamis,vaistininkas,pakamarys,Ukmergės,žemietija,—,,,"Ukmergės pakamarienės našlės Raiskienės (Rayska) mūrnamis, priklauso miesto jurisdikai. Jame iš gatvės pusės vaistinė, priešais sandėlis, kambarys, priemenėlė ir virtuvėlė. Gale dar yra kambarėlis, kepykla, du rūsiai, pašiūrė dvylikai arklių laikyti. Viršuje kambarys su šildomu kambariu, sandėlis. Prieš tai niekas nebuvo apsistojęs ir dabar nepaskirta, kadangi turi dar prieš [Liublino] uniją suteiktą privilegiją."
211,270d?,Rūdninkų 8?,12.04,3,1,,1,2,1,,1,2,0,0,0,0,1,0,0,0,0,1,0,0,,pirklys?,—,—,Pirklio Pauliaus Sklenčevskio mūrnamis,pirklys,,,,—,,,"Nedidelis Pauliaus Sklenčevskio (Skleńczewski) mūrnamis, priklauso miesto jurisdikai. Jame kambarys, priešais sandėlis, gale kambarėlis ir rūsys. Prieš tai niekas nebuvo apsistojęs, dabar paskirta Tribunolo deputatams, tačiau neapsistojo, nes nėra kur."
212,270d,Rūdninkų 8,12.05,3,1,,,2,1,,1,3,0,0,1,1,2,4,1,1,0,2,0,0,,?,?,valdovo dvariškis / rotmistras (anksčiau: deputatas),Stančilo mūrnamis,,,,,dvariškis,valdovo,dvaro,"Stančilo (Stanczył) mūrnamis, kurį dabar nuomojasi Steponas Supranovičius (Supranowicz). Priklauso miesto jurisdikai. Jame trys kambariai, priemenė su virtuve, du sandėliai, alkoholio darykla, pašiūrė keturiems arkliams laikyti, pirtis, du rūsiai. Prieš tai pagal prievolę buvo apsistojęs deputatas, kuris kasmet čia apsistoja. Dabar pagal prievolę paskirta valdovo dvariškiui ir rotmistrui Dziežekui (Dzierzek)."
213,270d,Rūdninkų 8,12.06,3,1,,,2,1,,1,4,0,0,0,0,2,4,0,1,0,1,0,0,,liuteronų špitolė,korektorius,kapitonai,Petro Nonharto mūrnamis,liuteronų dvasininkas,,,liuteronų,kapitonai,,dvaro,"Velionio [Petro] Nonharto (Nonhart) mūrnamis, kuris nupirktas evangelikų liuteronų špitolei. Jį nuomojasi korektorius Petras, priklauso miesto jurisdikai. Jame keturi kambariai, vienas sandėlis, du rūsiai, alkoholio darykla, arklidė keturiems arkliams laikyti, kiemas ankštas. Prieš tai pagal prievolę buvo apsistojęs Viežbickis (Wierzbicki), o dabar paskirta [kapitonams] [Volfgangui] Kreucui (Kreyc) ir Šmilai (Szmił)."
214,270d?,Rūdninkų 8?,12.07,3,1,,,2,1,,1,5,0,0,0,0,2,8,0,1,1,1,1,0,,?,?,Palangos seniūnas,Pauliaus Sklenčevskio mūrnamis,,,,,seniūnas,Palangos,žemietija,"Pauliaus Sklenčevskio (Szklenczewski) mūrnamis, priklauso miesto jurisdikai. Jame penki kambariai, du rūsiai, sandėlis, krautuvėlė, alkoholio darykla, kepykla, arklidė aštuoniems arkliams laikyti. Prieš tai pagal prievolę niekas nebuvo apsistojęs, nes gyveno burmistras, o dabar paskirta Palangos seniūnui [Stanislovui Vainai], kol atvyks Rusijos vaivados [Stanislovo Liubomirskio] sūnus."
215,275,Rūdninkų 10,12.08,2,1,,1,2,1,,1,2,0,0,1,1,2,4,1,1,1,2,0,0,,pirklys?,?,valdovo dvariškis (anksčiau: deputatai),Merkelio Bilinskio mūrnamis,pirklys,,,,dvariškis,valdovo,dvaro,"Merkelio Bilinskio (Biliński) mūrnamis, priklauso miesto jurisdikai. Apačioje du kambariai su priemene ir virtuve, du sandėliai, du rūsiai, alkoholio darykla, kepykla, pirtis, arklidė keturiems arkliams laikyti. Prieš tai buvo apsistoję prasčiausi deputatai, dabar paskirta valdovo dvariškiui Neviarovskiui (Niewiarowski)."
216,276,Rūdninkų 12,12.09,2,1,1,1,2,1,,1,5,0,0,0,0,3,10,0,1,1,3,0,0,,?,?,Žemaitijos deputatas,Ascilų mūrnamis,,,,,tribunolo deputatas,Žemaitijos,tribunolas,"Ascilų (Ościlinska) mūrnamis, kurios savininkas dabar Andriejus Kosteckis (Kostecki), priklauso miesto jurisdikai. Jame penki kambariai, trys sandėliai, trys rūsiai, alkoholio darykla, kepykla, pašiūrė dešimčiai arklių laikyti. Prieš tai pagal prievolę buvo apsistojęs deputatas, dabar paskirta Žemaitijos deputatui."
217,277,Rūdninkų 14,12.10,2,1,1,1,2,1?,,1,4,0,0,0,0,2,12,1,1,0,3,0,0,,?,?,valdovo dvariškis (anksčiau: Oršos pavieto deputatas),Golovnienės mūrnamis,,,,,dvariškis,valdovo,dvaro,"Golovnienės mūrnamis, kurį nuomojasi Paulius Stepanovičius (?) (Stephanowicz). Jame keturi kambariai, trys sandėliai, du rūsiai, alkoholio darykla, pirtis, pašiūrė dvylikai arklių laikyti. Pagal prievolę buvo apsistojęs Oršos [pavieto] deputatas, o dabar – valdovo dvariškis Kosakovskis (Kosakowski)."
218,278,Rūdninkų 16,12.11,2,1,,1,2,1,,2,2,0,0,0,0,2,6,1,0,1,2,0,0,raugykla,pirklys?,?,tribunolo deputatai,Pirklio Merkelio Rudžianskio mūrnamis,pirklys,,,,tribunolo deputatas,,tribunolas,"Merkelio Rudžianskio (Rudziański) mūrnamis, priklauso miesto jurisdikai. Jame perskirtas kambarys, kambarėlis viršuje. Dar yra du sandėliai, du rūsiai, raugykla ir kepykla, pirtis, arklidė porai arklių, pašiūrė keturiems arkliams laikyti. Prieš tai niekas nebuvo apsistojęs, o dabar paskirta Tribunolo deputatams."
219,279,Rūdninkų 18,12.12,2,1,,1,2,1,,2,5,0,1,1,1,2,12,0,1,0,2,0,0,,pirklys?,?,valdovo dvariškis pulkininkas (anksčiau: deputatai),Pirklio Alberto Jenelevičiaus mūrnamis,pirklys,,,,dvariškis,valdovo,dvaro,"Alberto Jenelevičiaus (Jenelewicz) mūrnamis, kurį nuomojasi Albertas Rudžianskis (Rudziański), priklauso miesto jurisdikai. Apačioje kambarys su priemene ir virtuve, priešais sandėlis, gale kambarys su kamara, sandėlis, du rūsiai. Viršuje trys kambariai, vienas iš jų perskirtas. Dar yra alkoholio darykla, arklidė dvylikai arklių laikyti. Prieš tai pagal prievolę visada apsistodavo prasčiausi deputatai, o dabar paskirta valdovo dvariškiui pulkininkui [Mikalojui] Abramovičiui (Abrahamowicz)."
220,281d,,13.01,,1,,1,1,1,,1,1,0,0,0,0,0,2,0,0,1,0,0,0,kalvė,kalvis,?,tribunolo deputatai,Kalvio Jono Jokūbovičiaus namas,kalvis,,,,tribunolo deputatas,,tribunolas,"Kalvio Jono Jokūbovičiaus (Jakubowicz) [medinis] namas, priklauso miesto jurisdikai. Jame vienas kambarys, kepykla, kalvė, nedidelė arklidė dviem arkliams laikyti. Prieš tai niekas nebuvo apsistojęs, dabar pagal prievolę paskirta Tribunolo deputatams."
221,281d,,13.02,,1,1,,1,1,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,stiklius,?,tribunolo deputatai,Stikliaus Petro namas,stiklius,,,,tribunolo deputatas,,tribunolas,"Stikliaus Petro [medinis] namas, priklauso miesto jurisdikai. Jame vienas kambarys, kepykla. Paskirta Tribunolo deputatams."
v_karmelitu,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,Visų Šventųjų bažnyčia ir karmelitų vienuolynas,katalikų dvasininkas,,,katalikų,—,,,
222,282,Rūdninkų 13,14.01,2,1,,,2,1,,1,3,0,0,0,0,0,10,1,0,1,2,0,0,svirnas,tarėjas / pirklys?,?,valdovo dvariškis (anksčiau: Smolensko vyskupas nominatas),Tarėjo Martyno Kievličiaus mūrnamis,pirklys,tarėjas,Vilniaus miesto,taryba,dvariškis,valdovo,dvaro,"Vilniaus tarėjo Martyno Kievličiaus (Kiewlicz) mūrnamis, kurį nuomojasi Jonas Robertas (Robert). Priklauso miesto jurisdikai. Jame du kambariai, du sandėliai, kepykla, kambarėlis, pirtis, svirnas, arklidė dešimčiai arklių laikyti. Prieš tai pagal prievolę buvo apsistojęs Smolensko vyskupas nominatas [Petras Parčevskis], o dabar paskirta valdovo dvariškiui [Kristupui ?] Rozraževskiui (Rozrażewski)."
223,283,Rūdninkų 11d,14.02,2,1,1,1,1,1,,1,2,0,1,0,0,1,2,0,1,0,0,(1?),0,,?,?,tribunolo deputatai,Alberto Švilpovičiaus namas,,,,,tribunolo deputatas,,tribunolas,"Alberto Švilpovičiaus (Świłpowicz, Siłpowicz) [medinis] namas, priklauso miesto jurisdikai. Jame du kambariai, nedidelis rūsys, alkoholio darykla, arklidė dviem arkliams laikyti, parduotuvėlės kamara. Paskirta Tribunolo deputatams. Namą užstatė už 400 kapų ir kartu reiškia savo teises bei ginasi nuo apgyvendinimo prievolės."
224,284,Rūdninkų 11d,14.03,2,1,,1,1,1,,1,1,0,0,0,0,0,2,0,0,1,0,0,0,,?,?,LDK kanclerio generolas,Jono Cibovičiaus namas,,,,,kancleris,LDK,ministrai,"Jono Cibovičiaus (Cibowicz) [medinis] namas, priklauso miesto jurisdikai. Jame kambarys su kepykla ir arklidė keturiems arkliams laikyti. Anksčiau buvo apsistojęs LDK kanclerio [Alberto Stanislovo Radvilos] generolas, kuris ir dabar apsigyveno."
225,285,,15.01,2,1,,,2,1,,1,4,0,0,0,0,2,4,1,0,0,2,0,0,,?,?,Iždo tribunolo deputatai (anksčiau: deputatai),Pilypo Kozlo našlės mūrnamis,,,,,iždo tribunolo deputatas,,tribunolas,"Pilypo Kozlo našlės (Philipowa Kozłowa) mūrnamis, priklauso miesto jurisdikai. Jame keturi kambariai, du rūsiai, du sandėliai, pirtelė, arklidė keturiems arkliams laikyti. Prieš tai pagal prievolę buvo apsistoję deputatai, dabar Iždo tribunolo deputatams paskirta."
226,286d,,15.02,3,1,,1,1,1,,1,3,0,0,0,0,2,6,0,1,1,1,0,0,kalvė,pirklys?,kalvis,tribunolo deputatai,Pirklio Mikalojaus Semaškos namas,pirklys|kalvis,,,,tribunolo deputatas,,tribunolas,"Mikalojaus Semaškos (Siemaszka) [medinis] namas, jį nuomojasi kalvis Jokūbas Meškovskis (Mieszkowski). Namas priklauso miesto jurisdikai. Jame trys kambariai, vienas sandėlis, du rūsiai, alkoholio darykla, kepykla, arklidė šešiems arkliams laikyti, kalvė. Anksčiau namas priklausė Kalvių cechui. Dabar pagal prievolę paskirta Tribunolo deputatams."
227,286d,,15.03,3,1,,1,1,1,,1,4,0,0,0,0,1,2,1,1,1,1,0,0,,?,?,Minsko vaivados tarnai (anksčiau: tribunolo deputatai),Alberto Mitkevičiaus namas,,,,,vaivada,Minsko,senatas,"Alberto Mitkevičiaus (Mitkiewicz) [medinis] namas, priklauso miesto jurisdikai. Jame keturi kambariai, vienas sandėlis, kepykla, alkoholio darykla, rūsys, arklidė dviem arkliams laikyti, pirtis. Prieš tai pagal prievolę buvo apsistoję Tribunolo deputatai, dabar paskirta Minsko vaivados [Aleksandro Sluškos] tarnams."
228,287,,15.04,3,1,,1,1,1,,1,5,0,0,0,0,1,3,1,1,0,2,0,0,,pirklys?,?,tribunolo deputatai,Pirklio Motiejaus Čaplinsko namas,pirklys,,,,tribunolo deputatas,,tribunolas,"Motiejaus Čaplinsko (Czapliński) [medinis] namas, priklauso miesto jurisdikai. Jame penki kambarėliai, du sandėliai, vienas rūsys, alkoholio darykla, pirtis, arklidė trims arkliams laikyti. Prieš tai pagal prievolę buvo apsistoję deputatai, ir dabar Tribunolo deputatams paskirta."
229,288,,15.05,2,1,,,2,,,1,6,6,0,0,0,1,12,1,1,0,2,0,0,,Dievo Kūno brolija prie Šv. Jono bažnyčios,Naugarduko vaivados sūnus,—,Husarų mūrnamis,katalikų dvasininkas,,,katalikų,—,,,"Vadinamasis husarų (Usarska) mūrnamis, gana erdvus. Priklauso Dievo Kūno brolijai [prie Šv. Jono bažnyčios], dabar laiko [Jonas ?] Kliučata. Jame šeši kambariai su šildomais kambariais, du sandėliai, vienas perskirtas rūsys, pirtis, alkoholio darykla, pašiūrė dvylikai arklių laikyti. Prieš tai niekas nebuvo apsistojęs, kadangi turi privilegiją, suteiktą dar prieš [Liublino] uniją, kurią turi parodyti. Dabar nuomos sąlygomis apsistojo Naugarduko vaivados [Mikalojaus Sapiegos] sūnus [Tomas Sapiega]."
230,289,,15.06,2,1,,1,2,1,,1,2,0,0,0,0,0,1,1,1,0,2,0,0,svirnas,?,?,Brastos pavieto mokesčių rinkėjas (anksčiau: valdovo dvariškis),Kievličiaus mūrnamis,,,,,mokesčių rinkėjas,Brastos pavieto,žemietija,"Kievličiaus mūrnamis, kurį nuomojasi Martynas Digonis (Dygon), priklauso miesto jurisdikai. Jame du kambariai, du sandėliai, pirtis, svirnas, alkoholio darykla, nedidelė arklidė vienam arkliui laikyti. Prieš tai buvo apsistojęs valdovo dvariškis [Jonas] Komorovskis (Komorowski), dabar pagal prievolę paskirta mokesčių rinkėjui iš Lietuvos Brastos pavieto."
231,290d?,,15.07,3,1,,1,2,1,,1,2,0,0,0,0,1,0,0,0,0,1,0,0,,stalius,?,Minsko vaivados muzikantas,Staliaus Kristupo Elferio mūrnamis,stalius,,,,vaivada,Minsko,senatas,"Nedidelis staliaus Kristupo Elferio (?) (Elfer, Olfera, Hoffner) mūrnamis, priklauso miesto jurisdikai. Jame du kambariai, vienas sandėlis, rūsys, kiemas ankštas. Prieš tai niekas nebuvo apsistojęs, nes nebuvo kur. Dabar pagal prievolę paskirta Minsko vaivados [Aleksandro Sluškos] muzikantui."
232,290d?,,15.08,3,1,,,2,1,,1,7,0,0,0,0,3,4,1,1,0,4,0,0,,tarybos raštininkas,?,—,Raštininko Baltramiejaus Pavlovickio mūrnamis,raštininkas,,,,—,,,"Miesto tarybos raštininko Baltramiejaus Pavlovickio (Pawłowicki) mūrnamis, priklauso miesto jurisdikai. Jame septyni kambariai, keturi sandėliai, trys rūsiai, alkoholio darykla, pirtis, arklidė keturiems arkliams laikyti. Prieš tai niekas nebuvo apsistojęs ir dabar nepaskirta, kadangi [gyvena] pats raštininkas, ir todėl namas atleistas [nuo prievolės]."
233,290d?,,15.09,3,1,,1,2,1,,1,1,0,0,0,0,1,2,1,0,1,1,0,0,raugykla,?,?,tribunolo deputatai,Alberto Erazmusovičiaus mūrnamis,,,,,tribunolo deputatas,,tribunolas,"Nedidelis Alberto Erazmusovičiaus (Erazmuszowicz) mūrnamis, priklauso miesto jurisdikai. Jame vienas kambarys, priešais sandėlis, kepykla, raugykla, pirtis, rūsys, pašiūrė dviem arkliams laikyti. Statytis nenori, nes nuolat deputatai apsistoja. Ir dabar paskirta Tribunolo deputatams."
234,290d?,,15.10,3,1,,1,2,1,,1,4,0,0,0,0,1,4,0,1,0,1,0,0,,?,?,deputatas,Stanislovo Mitkevičiaus mūrnamis,,,,,tribunolo deputatas,,tribunolas,"Stanislovo Mitkevičiaus (Mitkiewicz) mūrnamis, priklauso miesto jurisdikai. Jame keturi kambariai, vienas sandėlis, alkoholio darykla, pašiūrė keturiems arkliams laikyti. Yra vienas rūsys. Prieš tai niekas nebuvo apsistojęs, nes namą naujai mūrijo, o dabar pagal prievolę paskirta deputatui teisminėms pataisoms svarstyti."
235,292d?,,15.11,3,1,,1,1,1,,1,2,0,0,0,0,1,2,1,1,0,1,0,0,,?,?,valdovo dvariškis,Juozapo Kurilovičiaus namas,,,,,dvariškis,valdovo,dvaro,"Juozapo Kurilovičiaus (Krynelewicz, Kuryłowicz Korołowicz) [medinis] namas, priklauso miesto jurisdikai. Jame du kambariai, sandėlis, rūsys, alkoholio darykla, pirtis, nedidelė arklidė dviem arkliams laikyti. Prieš tai pagal prievolę buvo apsistojęs valdovo dvariškis Koševskis (Koszewski), ir dabar tam pačiam paskirta."
236,292d?,,15.12,3,1,1,,1,1,,1,2,0,0,0,0,1,0,0,0,0,1,0,0,kalvė,pirklys?,kalvis?,LDK dvaro maršalo tarnai,Pirklio Andriejaus Semaškos namas,pirklys|kalvis,,,,dvaro maršalas,LDK,ministrai,"Andriejaus Semaškos (Siamaszka, Siemaszko) [medinis] namas, priklauso miesto jurisdikai. Jame kambarys, priešais sandėlis, medinis kambarėlis, kalvė, rūsys. Turi pradėti statyti erdvų namą. Prieš tai niekas nebuvo apsistojęs, nes nebuvo kur, dabar pagal prievolę paskirta LDK dvaro maršalo [Kristupo Veselovskio] tarnams."
237,292d?,,15.13,3,1,,1,2,1,,1,2,0,0,0,0,1,0,0,0,0,1,0,0,,?,?,tribunolo deputatai,Jono Anskevičiaus mūrnamis,,,,,tribunolo deputatas,,tribunolas,"Nedidelis Jono Anskevičiaus (Anskiewicz, Hanckiewicz) mūrnamis, priklauso miesto jurisdikai. Jame du kambariai, sandėlis, rūsys. Prieš tai niekas nebuvo apsistojęs, nes nebuvo kur. Dabar pagal prievolę paskirta Tribunolo deputatams."
238,292d?,,15.14,3,1,,1,2,1,,1,3,0,0,0,0,2,2,0,0,0,1,0,0,,?,?,tribunolo deputatai,Grigaliaus Tomaševskio mūrnamis,,,,,tribunolo deputatas,,tribunolas,"Grigaliaus Tomaševskio (Tomaszewski) mūrnamis, priklauso miesto jurisdikai. Jį nuomojasi Danielius Milkovskis (Milkowski). Name trys kambariai, vienas sandėlis, du rūsiai, arklidė dviem arkliams laikyti. Prieš tai buvo pagal prievolę paskirta Tribunolo deputatams, dabar užrašyta deputatams teisminėms pataisoms svarstyti. Parodė 1634 dabartinio valdovo [Vladislovo Vazos] suteiktą privilegiją, pagal kurią atleidžia nuo svečių prievolės per Vyriausiojo tribunolo ir kitus suvažiavimus, išskyrus pačiam valdovui atvykus."
239,292d?,,15.15,3,1,,,1,1,,1,2,1,1,0,0,1,2,1,1,1,0,0,0,,?,?,valdovo dvariškis (anksčiau: deputatas),Jono Poraiskio namas,,,,,dvariškis,valdovo,dvaro,"Jono Poraiskio (Porayski, Powryiski) [medinis] namas, priklauso miesto jurisdikai. Jame du kambariai su šildomu kambariu, kamarėlė namų apyvokos daiktams susidėti, alkoholio darykla, kepykla, pirtis, rūsys, arklidė dviem arkliams laikyti. Prieš tai pagal prievolę buvo apsistojęs deputatas, dabar apsigyveno valdovo dvariškis Franckevičius (Fraczkiewicz)."
240,293d?,,15.16,3,1,,1,2,1,,1,3,0,0,0,0,2,2,0,0,0,1,0,0,,siuvėjas,?,valdovo kambarinis,Siuvėjo Simono Mieževskio mūrnamis,siuvėjas,,,,kambarinis,valdovo,dvaro,"[Siuvėjo] Nedidelis Simono Mieževskio (Mierzewski, Mierzowsk) mūrnamis, priklauso miesto jurisdikai. Jame trys kambariai, vienas sandėlis, du rūsiai, arklidė dviem arkliams laikyti. Prieš tai pagal prievolę buvo apsigyvenęs valdovo kambarinis Bronicas (Bronic), o dabar paskirta Franckevičiui. Galu ribojasi su Astikų (Olszewiczyńska) mūrnamiu, kuris priklauso Žemaičių seniūnui [Jeronimui Valavičiui]."
